jst,open,high,low,close,volume
2020/04/20 22:00,19620,19620,19450,19500,2909
2020/04/20 23:00,19500,19520,19360,19410,3180
2020/04/20 00:00,19410,19440,19380,19430,1531
2020/04/20 01:00,19420,19470,19400,19440,875
2020/04/20 02:00,19440,19450,19420,19440,662
2020/04/20 03:00,19430,19440,19390,19430,375
2020/04/20 04:00,19430,19570,19430,19570,1086
2020/04/20 05:00,19570,19610,19560,19590,304
2020/04/20 08:45,19540,19570,19530,19560,1498
2020/04/20 09:00,19560,19770,19560,19730,8553
2020/04/20 10:00,19730,19730,19620,19680,3076
2020/04/20 11:00,19690,19710,19620,19660,2883
2020/04/20 12:00,19650,19700,19630,19690,2128
2020/04/20 13:00,19690,19730,19670,19680,2112
2020/04/20 14:00,19680,19690,19600,19650,4218
2020/04/20 15:00,19650,19690,19580,19640,3824
2020/04/21 16:30,19590,19620,19570,19620,981
2020/04/21 17:00,19610,19610,19560,19580,945
2020/04/21 18:00,19590,19600,19540,19540,832
2020/04/21 19:00,19550,19550,19470,19480,1389
2020/04/21 20:00,19480,19500,19390,19410,1903
2020/04/21 21:00,19420,19460,19390,19450,1325
2020/04/21 22:00,19450,19520,19410,19510,1766
2020/04/21 23:00,19510,19570,19490,19550,1463
2020/04/21 00:00,19550,19590,19530,19570,1051
2020/04/21 01:00,19570,19570,19530,19530,662
2020/04/21 02:00,19520,19520,19470,19480,1107
2020/04/21 03:00,19470,19480,19310,19320,1737
2020/04/21 04:00,19320,19390,19290,19320,1205
2020/04/21 05:00,19330,19340,19300,19320,368
2020/04/21 08:45,19440,19450,19380,19430,2072
2020/04/21 09:00,19430,19490,19330,19420,8101
2020/04/21 10:00,19430,19520,19400,19400,4232
2020/04/21 11:00,19400,19430,19180,19290,7987
2020/04/21 12:00,19280,19310,19160,19200,5690
2020/04/21 13:00,19200,19290,19180,19250,4646
2020/04/21 14:00,19250,19290,19220,19260,6691
2020/04/21 15:00,19260,19320,19250,19320,6126
2020/04/22 16:30,19290,19300,19250,19270,1147
2020/04/22 17:00,19270,19340,19270,19290,1430
2020/04/22 18:00,19290,19320,19210,19240,2341
2020/04/22 19:00,19240,19270,19190,19230,1878
2020/04/22 20:00,19220,19230,19160,19170,1643
2020/04/22 21:00,19170,19170,19110,19110,1836
2020/04/22 22:00,19110,19230,19100,19200,2792
2020/04/22 23:00,19200,19200,19070,19080,2795
2020/04/22 00:00,19070,19080,18970,19050,4207
2020/04/22 01:00,19050,19070,19010,19050,1566
2020/04/22 02:00,19050,19070,18990,19000,1221
2020/04/22 03:00,19000,19050,18990,18990,975
2020/04/22 04:00,19000,19100,18990,19000,1500
2020/04/22 05:00,19010,19050,19010,19050,349
2020/04/22 08:45,19090,19090,19050,19070,2076
2020/04/22 09:00,19070,19120,18830,18960,11741
2020/04/22 10:00,18970,19050,18900,19010,5986
2020/04/22 11:00,19000,19070,18980,19040,3467
2020/04/22 12:00,19040,19110,19000,19020,4217
2020/04/22 13:00,19020,19040,18920,18980,5338
2020/04/22 14:00,18970,19110,18970,19110,6474
2020/04/22 15:00,19100,19110,19020,19020,4982
2020/04/23 16:30,19080,19110,19050,19070,1188
2020/04/23 17:00,19070,19230,19060,19220,2553
2020/04/23 18:00,19220,19230,19170,19210,1316
2020/04/23 19:00,19210,19210,19130,19160,922
2020/04/23 20:00,19160,19190,19150,19190,511
2020/04/23 21:00,19190,19270,19150,19260,1435
2020/04/23 22:00,19260,19270,19180,19190,1929
2020/04/23 23:00,19190,19240,19160,19190,1657
2020/04/23 00:00,19190,19260,19180,19250,1250
2020/04/23 01:00,19260,19270,19240,19240,480
2020/04/23 02:00,19250,19270,19240,19240,227
2020/04/23 03:00,19240,19270,19240,19270,322
2020/04/23 04:00,19270,19330,19270,19270,1035
2020/04/23 05:00,19260,19270,19250,19270,270
2020/04/23 08:45,19240,19270,19220,19260,1688
2020/04/23 09:00,19260,19310,19200,19270,5678
2020/04/23 10:00,19270,19370,19260,19280,6370
2020/04/23 11:00,19280,19310,19230,19250,1985
2020/04/23 12:00,19250,19280,19240,19270,1744
2020/04/23 13:00,19280,19320,19260,19320,2542
2020/04/23 14:00,19320,19400,19320,19400,8293
2020/04/23 15:00,19390,19470,19360,19440,7681
2020/04/24 16:30,19370,19400,19340,19350,2005
2020/04/24 17:00,19340,19390,19320,19340,1422
2020/04/24 18:00,19340,19420,19340,19410,843
2020/04/24 19:00,19400,19410,19350,19350,745
2020/04/24 20:00,19350,19380,19350,19360,669
2020/04/24 21:00,19360,19410,19330,19410,1014
2020/04/24 22:00,19410,19630,19390,19530,4283
2020/04/24 23:00,19530,19660,19500,19600,3155
2020/04/24 00:00,19600,19610,19510,19530,1583
2020/04/24 01:00,19530,19560,19380,19450,2435
2020/04/24 02:00,19450,19490,19340,19380,1111
2020/04/24 03:00,19390,19430,19340,19430,660
2020/04/24 04:00,19430,19430,19360,19370,675
2020/04/24 05:00,19380,19380,19350,19370,211
2020/04/24 08:45,19340,19350,19310,19310,1230
2020/04/24 09:00,19310,19340,19190,19260,6220
2020/04/24 10:00,19250,19280,19190,19230,4232
2020/04/24 11:00,19220,19310,19220,19290,2842
2020/04/24 12:00,19290,19290,19240,19260,2510
2020/04/24 13:00,19260,19280,19220,19230,1801
2020/04/24 14:00,19230,19260,19150,19250,8281
2020/04/24 15:00,19250,19250,19190,19190,3898
2020/04/27 16:30,19250,19270,19240,19260,982
2020/04/27 17:00,19260,19260,19220,19260,817
2020/04/27 18:00,19260,19390,19260,19370,2524
2020/04/27 19:00,19360,19420,19360,19420,991
2020/04/27 20:00,19430,19440,19370,19380,913
2020/04/27 21:00,19380,19440,19370,19410,879
2020/04/27 22:00,19420,19430,19320,19330,1491
2020/04/27 23:00,19330,19370,19320,19340,1121
2020/04/27 00:00,19330,19360,19280,19350,1080
2020/04/27 01:00,19350,19390,19340,19370,456
2020/04/27 02:00,19370,19410,19350,19410,357
2020/04/27 03:00,19410,19420,19390,19400,267
2020/04/27 04:00,19400,19460,19390,19430,681
2020/04/27 05:00,19430,19450,19430,19440,257
2020/04/27 08:45,19450,19480,19440,19450,1588
2020/04/27 09:00,19460,19610,19430,19600,7934
2020/04/27 10:00,19600,19620,19540,19620,4161
2020/04/27 11:00,19630,19700,19620,19660,3683
2020/04/27 12:00,19650,19710,19620,19690,3837
2020/04/27 13:00,19690,19780,19690,19770,4262
2020/04/27 14:00,19780,19800,19740,19750,6963
2020/04/27 15:00,19750,19780,19720,19720,6485
2020/04/28 16:30,19720,19780,19720,19760,1103
2020/04/28 17:00,19760,19760,19690,19740,1775
2020/04/28 18:00,19740,19780,19710,19770,968
2020/04/28 19:00,19770,19780,19750,19760,639
2020/04/28 20:00,19760,19800,19750,19780,417
2020/04/28 21:00,19780,19790,19730,19730,951
2020/04/28 22:00,19740,19750,19670,19700,2472
2020/04/28 23:00,19710,19780,19700,19740,1680
2020/04/28 00:00,19740,19800,19740,19780,1204
2020/04/28 01:00,19780,19780,19760,19760,332
2020/04/28 02:00,19750,19760,19720,19730,526
2020/04/28 03:00,19730,19800,19730,19790,289
2020/04/28 04:00,19790,19830,19770,19790,693
2020/04/28 05:00,19790,19810,19790,19800,267
2020/04/28 08:45,19760,19780,19740,19770,1456
2020/04/28 09:00,19770,19820,19680,19730,7107
2020/04/28 10:00,19730,19740,19630,19640,5167
2020/04/28 11:00,19640,19710,19620,19700,4855
2020/04/28 12:00,19700,19730,19670,19700,2624
2020/04/28 13:00,19700,19730,19660,19730,2612
2020/04/28 14:00,19720,19760,19700,19750,5290
2020/04/28 15:00,19750,19810,19720,19810,3451
2020/04/30 16:30,19840,19950,19820,19940,2520
2020/04/30 17:00,19930,19970,19910,19940,2059
2020/04/30 18:00,19940,20100,19930,20100,3139
2020/04/30 19:00,20090,20090,20040,20050,1737
2020/04/30 20:00,20040,20070,20040,20070,1072
2020/04/30 21:00,20080,20130,20070,20120,1559
2020/04/30 22:00,20120,20140,20050,20050,2252
2020/04/30 23:00,20050,20090,19960,19980,3733
2020/04/30 00:00,19970,20040,19960,20000,1678
2020/04/30 01:00,20010,20020,19970,20010,1271
2020/04/30 02:00,20010,20050,20010,20030,381
2020/04/30 03:00,20030,20060,20010,20010,526
2020/04/30 04:00,20020,20040,19940,19950,892
2020/04/30 05:00,19950,19980,19950,19960,197
2020/04/30 08:45,20320,20330,20300,20300,3285
2020/04/30 09:00,20290,20310,20220,20250,12264
2020/04/30 10:00,20250,20280,20170,20220,5195
2020/04/30 11:00,20210,20290,20210,20280,4375
2020/04/30 12:00,20270,20350,20260,20330,3641
2020/04/30 13:00,20330,20360,20300,20320,4966
2020/04/30 14:00,20320,20340,20180,20180,10765
2020/04/30 15:00,20180,20220,20060,20060,8437
2020/05/01 16:30,20070,20130,20030,20080,2652
2020/05/01 17:00,20080,20160,20080,20120,2461
2020/05/01 18:00,20110,20170,20110,20170,1388
2020/05/01 19:00,20170,20190,20050,20080,1803
2020/05/01 20:00,20080,20100,19970,19970,2360
2020/05/01 21:00,19970,20060,19970,19980,2229
